1.5570053664823,0
1.47038072847042,0
1.38696210280871,0
1.30656760385426,0
1.22902193975814,0
1.15415603025972,0
1.08180663802474,0
1.01181601272328,0
0.944031547071537,0
0.878305444087543,0
0.814494394835171,0
0.75245926595391,0
0.692064796293036,0
0.633179301988725,0
0.575674389341082,0
0.519424674865017,0
0.464307511904593,0
0.410202723214734,0
0.356992338927242,0
0.30456033932975,0
0.25279240189681,0
0.201575652021496,0
0.150798416904069,0
0.100349982061031,0
0.0501203499237133,0
-4.44089209850063e-16,0
-0.0501203499237133,0
-0.100349982061032,0
-0.150798416904069,0
-0.201575652021496,0
-0.25279240189681,0
-0.30456033932975,0
-0.356992338927243,0
-0.410202723214735,0
-0.464307511904593,0
-0.519424674865017,0
-0.575674389341082,0
-0.633179301988725,0
-0.692064796293036,0
-0.75245926595391,0
-0.814494394835171,0
-0.878305444087545,0
-0.944031547071538,0
-1.01181601272328,0
-1.08180663802474,0
-1.15415603025972,0
-1.22902193975814,0
-1.30656760385426,0
-1.38696210280871,0
-1.47038072847043,0
-1.5570053664823,0
-1.5570053664823,0
-1.47038072847042,0
-1.38696210280871,0
-1.30656760385426,0
-1.22902193975814,0
-1.15415603025972,0
-1.08180663802474,0
-1.01181601272328,0
-0.944031547071538,0
-0.878305444087544,0
-0.814494394835171,0
-0.75245926595391,0
-0.692064796293036,0
-0.633179301988725,0
-0.575674389341082,0
-0.519424674865018,0
-0.464307511904594,0
-0.410202723214735,0
-0.356992338927242,0
-0.304560339329751,0
-0.25279240189681,0
-0.201575652021496,0
-0.150798416904069,0
-0.100349982061032,0
-0.0501203499237133,0
-4.44089209850063e-16,0
0.0501203499237128,0
0.100349982061031,0
0.150798416904068,0
0.201575652021496,0
0.25279240189681,0
0.30456033932975,0
0.356992338927242,0
0.410202723214735,0
0.464307511904593,0
0.519424674865016,0
0.575674389341081,0
0.633179301988724,0
0.692064796293036,0
0.75245926595391,0
0.814494394835171,0
0.878305444087544,0
0.944031547071538,0
1.01181601272328,0
1.08180663802474,0
1.15415603025972,0
1.22902193975814,0
1.30656760385426,0
1.38696210280871,0
1.47038072847042,0
1.5570053664823,0
1.5570053664823,0
1.47038072847042,0
1.38696210280871,0
1.30656760385426,0
1.22902193975814,0
1.15415603025972,0
1.08180663802474,0
1.01181601272327,0
0.944031547071536,0
0.878305444087543,0
0.81449439483517,0
0.752459265953909,0
0.692064796293035,0
0.633179301988724,0
0.575674389341081,0
0.519424674865017,0
0.464307511904593,0
0.410202723214734,0
0.356992338927241,0
0.30456033932975,0
0.252792401896809,0
0.201575652021496,0
0.150798416904069,0
0.100349982061031,0
0.0501203499237128,0
0,0
-0.0501203499237133,0
-0.100349982061032,0
-0.150798416904069,0
-0.201575652021496,0
-0.25279240189681,0
-0.30456033932975,0
-0.356992338927242,0
-0.410202723214735,0
-0.464307511904593,0
-0.519424674865016,0
-0.575674389341081,0
-0.633179301988724,0
-0.692064796293036,0
-0.75245926595391,0
-0.814494394835171,0
-0.878305444087544,0
-0.944031547071537,0
-1.01181601272328,0
-1.08180663802474,0
-1.15415603025972,0
-1.22902193975814,0
-1.30656760385426,0
-1.38696210280871,0
-1.47038072847042,0
-1.5570053664823,0
-1.5570053664823,0
-1.47038072847042,0
-1.38696210280871,0
-1.30656760385426,0
-1.22902193975814,0
-1.15415603025972,0
-1.08180663802474,0
-1.01181601272327,0
-0.944031547071536,0
-0.878305444087543,0
-0.81449439483517,0
-0.752459265953909,0
-0.692064796293035,0
-0.633179301988724,0
-0.575674389341081,0
-0.519424674865017,0
-0.464307511904593,0
-0.410202723214734,0
-0.356992338927241,0
-0.30456033932975,0
-0.252792401896809,0
-0.201575652021496,0
-0.150798416904069,0
-0.100349982061031,0
-0.0501203499237128,0
0,0
0.0501203499237133,0
0.100349982061032,0
0.150798416904069,0
0.201575652021496,0
0.25279240189681,0
0.30456033932975,0
0.356992338927242,0
0.410202723214735,0
0.464307511904593,0
0.519424674865016,0
0.575674389341081,0
0.633179301988724,0
0.692064796293036,0
0.75245926595391,0
0.814494394835171,0
0.878305444087544,0
0.944031547071537,0
1.01181601272328,0
1.08180663802474,0
1.15415603025972,0
1.22902193975814,0
1.30656760385426,0
1.38696210280871,0
1.47038072847042,0
1.5570053664823,0
1.5570053664823,0
1.47038072847042,0
1.38696210280871,0
1.30656760385426,0
1.22902193975814,0
1.15415603025972,0
1.08180663802474,0
1.01181601272327,0
0.944031547071536,0
0.878305444087543,0
0.81449439483517,0
0.752459265953909,0
0.692064796293035,0
0.633179301988724,0
0.575674389341081,0
0.519424674865017,0
0.464307511904593,0
0.410202723214734,0
0.356992338927241,0
0.30456033932975,0
0.252792401896809,0
0.201575652021496,0
0.150798416904069,0
0.100349982061031,0
0.0501203499237128,0
0,0
-0.0501203499237133,0
-0.100349982061032,0
-0.150798416904069,0
-0.201575652021496,0
-0.25279240189681,0
-0.30456033932975,0
-0.356992338927242,0
-0.410202723214735,0
-0.464307511904593,0
-0.519424674865016,0
-0.575674389341081,0
-0.633179301988724,0
-0.692064796293036,0
-0.75245926595391,0
-0.814494394835171,0
-0.878305444087544,0
-0.944031547071537,0
-1.01181601272328,0
-1.08180663802474,0
-1.15415603025972,0
-1.22902193975814,0
-1.30656760385426,0
-1.38696210280871,0
-1.47038072847042,0
-1.5570053664823,0
-1.5570053664823,0
-1.47038072847042,0
-1.38696210280871,0
-1.30656760385426,0
-1.22902193975814,0
-1.15415603025972,0
-1.08180663802474,0
-1.01181601272327,0
-0.944031547071536,0
-0.878305444087543,0
-0.81449439483517,0
-0.752459265953909,0
-0.692064796293035,0
-0.633179301988724,0
-0.575674389341081,0
-0.519424674865017,0
-0.464307511904593,0
-0.410202723214734,0
-0.356992338927241,0
-0.30456033932975,0
-0.252792401896809,0
-0.201575652021496,0
-0.150798416904069,0
-0.100349982061031,0
-0.0501203499237128,0
0,0
0.0501203499237133,0
0.100349982061032,0
0.150798416904069,0
0.201575652021496,0
0.25279240189681,0
0.30456033932975,0
0.356992338927242,0
0.410202723214735,0
0.464307511904593,0
0.519424674865016,0
0.575674389341081,0
0.633179301988724,0
0.692064796293036,0
0.75245926595391,0
0.814494394835171,0
0.878305444087544,0
0.944031547071537,0
1.01181601272328,0
1.08180663802474,0
1.15415603025972,0
1.22902193975814,0
1.30656760385426,0
1.38696210280871,0
1.47038072847042,0
1.5570053664823,0
